"Selected Nomen","Native Nomen","Reporter","Reporter Name","Product","Product Name","Partner","Partner Name","Tariff Year","Trade Year","Trade Source","DutyType","Simple Average","Weighted Average","Standard Deviation","Minimum Rate","Maximum Rate","Nbr of Total Lines","Nbr of DomesticPeaks","Nbr of InternationalPeaks","Imports Value in 1000 USD","Binding Coverage"
"I3","H0","840","United States","32","MANUFACTURE OF RADIO, TELEVISION AND COMMUNICATION","484","Mexico",1995,1995,"CMT","AHS",0.27,0.06,0.88,0,8,211,0,0,7746153.373,
"I3","H0","840","United States","33","MANUFACTURE OF MEDICAL, PRECISION AND OPTICAL INST","484","Mexico",1989,1989,"TRN","AHS",5.76,5.27,3,0,20,252,2,5,560238,
"I3","H0","840","United States","33","MANUFACTURE OF MEDICAL, PRECISION AND OPTICAL INST","484","Mexico",1990,1990,"TRN","AHS",5.86,5.21,3.22,0,20,243,2,5,646111,
"I3","H0","840","United States","33","MANUFACTURE OF MEDICAL, PRECISION AND OPTICAL INST","484","Mexico",1991,1991,"CMT","AHS",5.93,5.16,3.08,0,20,263,2,5,816563.528,
"I3","H0","840","United States","33","MANUFACTURE OF MEDICAL, PRECISION AND OPTICAL INST","484","Mexico",1992,1992,"CMT","AHS",5.7,5.13,3.04,0,20,258,1,4,1036104.486,
"I3","H0","840","United States","33","MANUFACTURE OF MEDICAL, PRECISION AND OPTICAL INST","484","Mexico",1993,1993,"CMT","AHS",5.94,5.56,3.13,0,20,265,2,5,1349751.674,
"I3","H0","840","United States","33","MANUFACTURE OF MEDICAL, PRECISION AND OPTICAL INST","484","Mexico",1995,1995,"CMT","AHS",0.07,0.96,0.97,0,10.2,324,0,0,1996338.717,
"I3","H0","840","United States","34","MANUFACTURE OF MOTOR VEHICLES, TRAILERS AND SEMI-T","484","Mexico",1989,1989,"TRN","AHS",2.58,2.45,1.95,0,8.5,81,0,0,3337645,
"I3","H0","840","United States","34","MANUFACTURE OF MOTOR VEHICLES, TRAILERS AND SEMI-T","484","Mexico",1990,1990,"TRN","AHS",2.53,2.64,1.82,0,8.5,82,0,0,4532867,
"I3","H0","840","United States","34","MANUFACTURE OF MOTOR VEHICLES, TRAILERS AND SEMI-T","484","Mexico",1991,1991,"CMT","AHS",2.68,2.51,1.94,0,8.5,80,0,0,4974119.983,
"I3","H0","840","United States","34","MANUFACTURE OF MOTOR VEHICLES, TRAILERS AND SEMI-T","484","Mexico",1992,1992,"CMT","AHS",2.69,2.68,1.88,0,8.5,88,0,0,6015436.632,
"I3","H0","840","United States","34","MANUFACTURE OF MOTOR VEHICLES, TRAILERS AND SEMI-T","484","Mexico",1993,1993,"CMT","AHS",2.45,2.74,1.84,0,8.5,76,0,0,7167002.536,
"I3","H0","840","United States","34","MANUFACTURE OF MOTOR VEHICLES, TRAILERS AND SEMI-T","484","Mexico",1995,1995,"CMT","AHS",2.61,3.84,4.68,0,25,128,5,5,12231435.45,
"I3","H0","840","United States","35","MANUFACTURE OF OTHER TRANSPORT EQUIPMENT","484","Mexico",1989,1989,"TRN","AHS",3.54,1.67,3.42,0,15,59,0,0,84455,
"I3","H0","840","United States","35","MANUFACTURE OF OTHER TRANSPORT EQUIPMENT","484","Mexico",1990,1990,"TRN","AHS",4.06,2.32,3.79,0,18,60,0,1,55214,
"I3","H0","840","United States","35","MANUFACTURE OF OTHER TRANSPORT EQUIPMENT","484","Mexico",1991,1991,"CMT","AHS",4.06,2.4,3.78,0,18,61,0,1,57711.676,
"I3","H0","840","United States","35","MANUFACTURE OF OTHER TRANSPORT EQUIPMENT","484","Mexico",1992,1992,"CMT","AHS",3.32,3.11,3.31,0,15,63,0,0,55606.687,
"I3","H0","840","United States","35","MANUFACTURE OF OTHER TRANSPORT EQUIPMENT","484","Mexico",1993,1993,"CMT","AHS",4.54,5.99,4.21,0,18,66,0,3,82348.182,
"I3","H0","840","United States","35","MANUFACTURE OF OTHER TRANSPORT EQUIPMENT","484","Mexico",1995,1995,"CMT","AHS",0.74,0.2,2.82,0,12,71,0,0,107386.037,
"I3","H0","840","United States","36","MANUFACTURE OF FURNITURE; MANUFACTURING N.E.C.","484","Mexico",1989,1989,"TRN","AHS",5.72,4.82,4.07,0,32,340,6,7,968592,
"I3","H0","840","United States","36","MANUFACTURE OF FURNITURE; MANUFACTURING N.E.C.","484","Mexico",1990,1990,"TRN","AHS",5.53,4.96,4.1,0,32,338,6,7,1014644,
"I3","H0","840","United States","36","MANUFACTURE OF FURNITURE; MANUFACTURING N.E.C.","484","Mexico",1991,1991,"CMT","AHS",5.6,5.24,4.09,0,32,336,6,7,1116982.541,
"I3","H0","840","United States","36","MANUFACTURE OF FURNITURE; MANUFACTURING N.E.C.","484","Mexico",1992,1992,"CMT","AHS",5.72,5.4,4.1,0,32,337,6,7,1278163.368,
"I3","H0","840","United States","36","MANUFACTURE OF FURNITURE; MANUFACTURING N.E.C.","484","Mexico",1993,1993,"CMT","AHS",5.63,5.44,4.12,0,32,341,6,7,1486668.403,
"I3","H0","840","United States","36","MANUFACTURE OF FURNITURE; MANUFACTURING N.E.C.","484","Mexico",1995,1995,"CMT","AHS",0.12,0.1,1.85,0,32,332,1,1,2139153.083,
"I3","H0","840","United States","40","ELECTRICITY, GAS, STEAM AND HOT WATER SUPPLY","484","Mexico",1991,1991,"CMT","AHS",0,0,0,0,0,1,0,0,6,
"I3","H1","840","United States","01","AGRICULTURE, HUNTING AND RELATED SERVICE ACTIVITIE","484","Mexico",1996,1996,"CMT","AHS",3.08,2.85,39.06,0,350,319,12,12,2651891.332,
"I3","H1","840","United States","01","AGRICULTURE, HUNTING AND RELATED SERVICE ACTIVITIE","484","Mexico",1997,1997,"CMT","AHS",3.48,3.96,38.44,0,350,294,15,18,2771936.004,
"I3","H1","840","United States","01","AGRICULTURE, HUNTING AND RELATED SERVICE ACTIVITIE","484","Mexico",1998,1998,"CMT","AHS",8.8,6.8,52.01,0,350,290,21,23,3123895.627,
"I3","H1","840","United States","01","AGRICULTURE, HUNTING AND RELATED SERVICE ACTIVITIE","484","Mexico",1999,1999,"CMT","AHS",2.75,1.98,38.92,0,350,307,11,11,3126314.517,
"I3","H1","840","United States","01","AGRICULTURE, HUNTING AND RELATED SERVICE ACTIVITIE","484","Mexico",2000,2000,"CMT","AHS",2.82,1.71,39.29,0,350,302,11,11,3181516.154,
"I3","H1","840","United States","01","AGRICULTURE, HUNTING AND RELATED SERVICE ACTIVITIE","484","Mexico",2001,2001,"CMT","AHS",2.79,1.64,39.51,0,350,297,11,11,3129446.705,
"I3","H1","840","United States","02","FORESTRY, LOGGING AND RELATED SERVICE ACTIVITIES","484","Mexico",1996,1996,"CMT","AHS",0.18,0.02,0.63,0,2.7,26,0,0,40008.805,
"I3","H1","840","United States","02","FORESTRY, LOGGING AND RELATED SERVICE ACTIVITIES","484","Mexico",1997,1997,"CMT","AHS",0.07,0,0.29,0,1.3,29,0,0,41822.907,
"I3","H1","840","United States","02","FORESTRY, LOGGING AND RELATED SERVICE ACTIVITIES","484","Mexico",1998,1998,"CMT","AHS",0.75,0.59,2,0,8.3,29,0,0,42002.097,
"I3","H1","840","United States","02","FORESTRY, LOGGING AND RELATED SERVICE ACTIVITIES","484","Mexico",1999,1999,"CMT","AHS",0,0,0,0,0,28,0,0,42980.588,
"I3","H1","840","United States","02","FORESTRY, LOGGING AND RELATED SERVICE ACTIVITIES","484","Mexico",2000,2000,"CMT","AHS",0,0,0,0,0,29,0,0,53556.583,
"I3","H1","840","United States","02","FORESTRY, LOGGING AND RELATED SERVICE ACTIVITIES","484","Mexico",2001,2001,"CMT","AHS",0,0,0,0,0,28,0,0,56182.309,
"I3","H1","840","United States","05","FISHING, OPERATION OF FISH HATCHERIES AND FISH FAR","484","Mexico",1996,1996,"CMT","AHS",0,0,0,0,0,27,0,0,75184.532,
"I3","H1","840","United States","05","FISHING, OPERATION OF FISH HATCHERIES AND FISH FAR","484","Mexico",1997,1997,"CMT","AHS",0,0,0,0,0,28,0,0,71905.041,
"I3","H1","840","United States","05","FISHING, OPERATION OF FISH HATCHERIES AND FISH FAR","484","Mexico",1998,1998,"CMT","AHS",0.41,1.14,1.74,0,7.5,27,0,0,58300.578,
"I3","H1","840","United States","05","FISHING, OPERATION OF FISH HATCHERIES AND FISH FAR","484","Mexico",1999,1999,"CMT","AHS",0,0,0,0,0,27,0,0,63986.225,
"I3","H1","840","United States","05","FISHING, OPERATION OF FISH HATCHERIES AND FISH FAR","484","Mexico",2000,2000,"CMT","AHS",0,0,0,0,0,27,0,0,77117.048,
"I3","H1","840","United States","05","FISHING, OPERATION OF FISH HATCHERIES AND FISH FAR","484","Mexico",2001,2001,"CMT","AHS",0,0,0,0,0,25,0,0,53583.382,
"I3","H1","840","United States","10","MINING OF COAL AND LIGNITE; EXTRACTION OF PEAT","484","Mexico",1996,1996,"CMT","AHS",0,0,0,0,0,2,0,0,306.38,
"I3","H1","840","United States","10","MINING OF COAL AND LIGNITE; EXTRACTION OF PEAT","484","Mexico",1997,1997,"CMT","AHS",0,0,0,0,0,2,0,0,11.089,
"I3","H1","840","United States","10","MINING OF COAL AND LIGNITE; EXTRACTION OF PEAT","484","Mexico",1998,1998,"CMT","AHS",0,0,0,0,0,1,0,0,51,
"I3","H1","840","United States","10","MINING OF COAL AND LIGNITE; EXTRACTION OF PEAT","484","Mexico",1999,1999,"CMT","AHS",0,0,0,0,0,2,0,0,1837.764,
"I3","H1","840","United States","10","MINING OF COAL AND LIGNITE; EXTRACTION OF PEAT","484","Mexico",2000,2000,"CMT","AHS",0,0,0,0,0,1,0,0,184.151,
"I3","H1","840","United States","10","MINING OF COAL AND LIGNITE; EXTRACTION OF PEAT","484","Mexico",2001,2001,"CMT","AHS",0,0,0,0,0,2,0,0,333.773,
"I3","H1","840","United States","11","EXTRACTION OF CRUDE PETROLEUM AND NATURAL GAS; SER","484","Mexico",1996,1996,"CMT","AHS",0,0,0,0,0,5,0,0,6524935.594,
"I3","H1","840","United States","11","EXTRACTION OF CRUDE PETROLEUM AND NATURAL GAS; SER","484","Mexico",1997,1997,"CMT","AHS",0.13,0.4,0.21,0,0.5,4,0,0,8396899.34,
"I3","H1","840","United States","11","EXTRACTION OF CRUDE PETROLEUM AND NATURAL GAS; SER","484","Mexico",1998,1998,"CMT","AHS",0,0,0,0,0,4,0,0,5215711.701,
"I3","H1","840","United States","11","EXTRACTION OF CRUDE PETROLEUM AND NATURAL GAS; SER","484","Mexico",1999,1999,"CMT","AHS",0,0,0,0,0,4,0,0,6971347.185,
"I3","H1","840","United States","11","EXTRACTION OF CRUDE PETROLEUM AND NATURAL GAS; SER","484","Mexico",2000,2000,"CMT","AHS",0,0,0,0,0,4,0,0,12304747.459,
"I3","H1","840","United States","11","EXTRACTION OF CRUDE PETROLEUM AND NATURAL GAS; SER","484","Mexico",2001,2001,"CMT","AHS",,,,,,2,0,0,9740759.508,
"I3","H1","840","United States","13","MINING OF METAL ORES","484","Mexico",1996,1996,"CMT","AHS",0,0,0,0,0,12,0,0,110930.463,
"I3","H1","840","United States","13","MINING OF METAL ORES","484","Mexico",1997,1997,"CMT","AHS",0,0,0,0,0,12,0,0,93117.341,
"I3","H1","840","United States","13","MINING OF METAL ORES","484","Mexico",1998,1998,"CMT","AHS",0,0,0,0,0,11,0,0,112408.64,
"I3","H1","840","United States","13","MINING OF METAL ORES","484","Mexico",1999,1999,"CMT","AHS",0,0,0,0,0,11,0,0,40626.589,
"I3","H1","840","United States","13","MINING OF METAL ORES","484","Mexico",2000,2000,"CMT","AHS",0,0,0,0,0,8,0,0,36104.016,
"I3","H1","840","United States","13","MINING OF METAL ORES","484","Mexico",2001,2001,"CMT","AHS",0,0,0,0,0,9,0,0,30464.548,
"I3","H1","840","United States","14","OTHER MINING AND QUARRYING","484","Mexico",1996,1996,"CMT","AHS",0,0,0,0,0,55,0,0,182140.972,
"I3","H1","840","United States","14","OTHER MINING AND QUARRYING","484","Mexico",1997,1997,"CMT","AHS",0,0,0.07,0,0.5,53,0,0,174480.573,
"I3","H1","840","United States","14","OTHER MINING AND QUARRYING","484","Mexico",1998,1998,"CMT","AHS",0.73,0.02,2.18,0,12.6,52,0,0,172451.443,
"I3","H1","840","United States","14","OTHER MINING AND QUARRYING","484","Mexico",1999,1999,"CMT","AHS",0,0,0,0,0,46,0,0,186317.348,
"I3","H1","840","United States","14","OTHER MINING AND QUARRYING","484","Mexico",2000,2000,"CMT","AHS",0,0,0,0,0,48,0,0,174582.669,
"I3","H1","840","United States","14","OTHER MINING AND QUARRYING","484","Mexico",2001,2001,"CMT","AHS",0,0,0,0,0,50,0,0,146831.984,
"I3","H1","840","United States","15","MANUFACTURE OF FOOD PRODUCTS AND BEVERAGES","484","Mexico",1996,1996,"CMT","AHS",1.5,1.28,10.8,0,147.3,851,16,19,1854792.662,
"I3","H1","840","United States","15","MANUFACTURE OF FOOD PRODUCTS AND BEVERAGES","484","Mexico",1997,1997,"CMT","AHS",4.37,2.63,44.16,0,716.4,921,105,144,2137820.128,
"I3","H1","840","United States","15","MANUFACTURE OF FOOD PRODUCTS AND BEVERAGES","484","Mexico",1998,1998,"CMT","AHS",6.1,4.33,11.94,0,139.5,890,63,76,2376275.627,
"I3","H1","840","United States","15","MANUFACTURE OF FOOD PRODUCTS AND BEVERAGES","484","Mexico",1999,1999,"CMT","AHS",1.02,1.11,9.62,0,135.7,940,28,24,2653634.538,
"I3","H1","840","United States","15","MANUFACTURE OF FOOD PRODUCTS AND BEVERAGES","484","Mexico",2000,2000,"CMT","AHS",1.02,0.95,9.37,0,131.8,954,30,25,2913244.521,
"I3","H1","840","United States","15","MANUFACTURE OF FOOD PRODUCTS AND BEVERAGES","484","Mexico",2001,2001,"CMT","AHS",0.92,0.69,9.2,0,131.8,981,31,24,3112132.533,
"I3","H1","840","United States","16","MANUFACTURE OF TOBACCO PRODUCTS","484","Mexico",1996,1996,"CMT","AHS",0,0,0,0,0,6,0,0,11038.238,
"I3","H1","840","United States","16","MANUFACTURE OF TOBACCO PRODUCTS","484","Mexico",1997,1997,"CMT","AHS",31.84,10.81,98.37,0,350,11,3,5,25490.804,
"I3","H1","840","United States","16","MANUFACTURE OF TOBACCO PRODUCTS","484","Mexico",1998,1998,"CMT","AHS",,,,,,6,0,0,10617.387,
"I3","H1","840","United States","16","MANUFACTURE OF TOBACCO PRODUCTS","484","Mexico",1999,1999,"CMT","AHS",116.67,5.58,151.55,0,350,11,1,1,4685.744,
"I3","H1","840","United States","16","MANUFACTURE OF TOBACCO PRODUCTS","484","Mexico",2000,2000,"CMT","AHS",0,0,0,0,0,6,0,0,5112.861,
"I3","H1","840","United States","16","MANUFACTURE OF TOBACCO PRODUCTS","484","Mexico",2001,2001,"CMT","AHS",0,0,0,0,0,6,0,0,3937.74,
"I3","H1","840","United States","17","MANUFACTURE OF TEXTILES","484","Mexico",1996,1996,"CMT","AHS",5.18,3.52,4.27,0,20.5,684,19,21,1728642.767,
"I3","H1","840","United States","17","MANUFACTURE OF TEXTILES","484","Mexico",1997,1997,"CMT","AHS",3.44,2.96,2.89,0,19.4,684,0,1,2420898.521,
"I3","H1","840","United States","17","MANUFACTURE OF TEXTILES","484","Mexico",1998,1998,"CMT","AHS",9.78,13.01,5.53,0,33.3,722,92,100,2898987.965,
"I3","H1","840","United States","17","MANUFACTURE OF TEXTILES","484","Mexico",1999,1999,"CMT","AHS",0.31,1.84,1.23,0,18.6,731,1,1,3359250.105,
"I3","H1","840","United States","17","MANUFACTURE OF TEXTILES","484","Mexico",2000,2000,"CMT","AHS",0.25,1.4,1.05,0,18.2,721,1,1,3725424.791,
"I3","H1","840","United States","17","MANUFACTURE OF TEXTILES","484","Mexico",2001,2001,"CMT","AHS",0.17,1.41,0.88,0,17.8,717,1,1,3593749.958,
"I3","H1","840","United States","18","MANUFACTURE OF WEARING APPAREL; DRESSING AND DYEIN","484","Mexico",1996,1996,"CMT","AHS",5.49,4.02,4.92,0,17,533,0,14,2937613.914,
"I3","H1","840","United States","18","MANUFACTURE OF WEARING APPAREL; DRESSING AND DYEIN","484","Mexico",1997,1997,"CMT","AHS",4.71,2.89,4.5,0,32.1,540,5,10,4024391.926,
"I3","H1","840","United States","18","MANUFACTURE OF WEARING APPAREL; DRESSING AND DYEIN","484","Mexico",1998,1998,"CMT","AHS",12.26,12.81,8.05,0,33.6,529,164,172,5120947.86,
"I3","H1","840","United States","18","MANUFACTURE OF WEARING APPAREL; DRESSING AND DYEIN","484","Mexico",1999,1999,"CMT","AHS",0.94,0.35,2.23,0,9.7,541,0,0,5839987.96,
"I3","H1","840","United States","18","MANUFACTURE OF WEARING APPAREL; DRESSING AND DYEIN","484","Mexico",2000,2000,"CMT","AHS",0.73,0.24,1.68,0,7.2,547,0,0,6596919.277,
"I3","H1","840","United States","18","MANUFACTURE OF WEARING APPAREL; DRESSING AND DYEIN","484","Mexico",2001,2001,"CMT","AHS",0.49,0.17,1.16,0,6.6,529,0,0,6050064.863,
"I3","H1","840","United States","19","TANNING AND DRESSING OF LEATHER; MANUFACTURE OF LU","484","Mexico",1996,1996,"CMT","AHS",4.43,6.1,8.9,0,38.4,206,19,21,537991.076,
"I3","H1","840","United States","19","TANNING AND DRESSING OF LEATHER; MANUFACTURE OF LU","484","Mexico",1997,1997,"CMT","AHS",4.77,5.66,11.53,0,58.5,201,26,27,630516.691,
"I3","H1","840","United States","19","TANNING AND DRESSING OF LEATHER; MANUFACTURE OF LU","484","Mexico",1998,1998,"CMT","AHS",8.23,9.92,11.31,0,48,202,38,38,610160.775,
"I3","H1","840","United States","19","TANNING AND DRESSING OF LEATHER; MANUFACTURE OF LU","484","Mexico",1999,1999,"CMT","AHS",2.95,3.48,6.22,0,28.8,200,17,14,619196.266,
"I3","H1","840","United States","19","TANNING AND DRESSING OF LEATHER; MANUFACTURE OF LU","484","Mexico",2000,2000,"CMT","AHS",2.14,2.71,5.36,0,25.6,205,14,12,593923.586,
"I3","H1","840","United States","19","TANNING AND DRESSING OF LEATHER; MANUFACTURE OF LU","484","Mexico",2001,2001,"CMT","AHS",1.64,1.46,4.68,0,22.4,198,12,12,509191.874,
"I3","H1","840","United States","20","MANUFACTURE OF WOOD AND OF PRODUCTS OF WOOD AND CO","484","Mexico",1996,1996,"CMT","AHS",0.13,0.2,0.89,0,5.6,136,0,0,397471.805,
"I3","H1","840","United States","20","MANUFACTURE OF WOOD AND OF PRODUCTS OF WOOD AND CO","484","Mexico",1997,1997,"CMT","AHS",0.11,0.15,0.93,0,7.8,156,0,0,444971.318,
"I3","H1","840","United States","20","MANUFACTURE OF WOOD AND OF PRODUCTS OF WOOD AND CO","484","Mexico",1998,1998,"CMT","AHS",2.29,2.51,3.57,0,18,141,1,1,414717.317,
"I3","H1","840","United States","20","MANUFACTURE OF WOOD AND OF PRODUCTS OF WOOD AND CO","484","Mexico",1999,1999,"CMT","AHS",0.06,0.05,0.47,0,3.2,150,0,0,423293.779,
"I3","H1","840","United States","20","MANUFACTURE OF WOOD AND OF PRODUCTS OF WOOD AND CO","484","Mexico",2000,2000,"CMT","AHS",0.05,0.04,0.37,0,2.4,131,0,0,383178.129,
"I3","H1","840","United States","20","MANUFACTURE OF WOOD AND OF PRODUCTS OF WOOD AND CO","484","Mexico",2001,2001,"CMT","AHS",0.03,0.03,0.24,0,1.6,141,0,0,317810.435,
"I3","H1","840","United States","21","MANUFACTURE OF PAPER AND PAPER PRODUCTS","484","Mexico",1996,1996,"CMT","AHS",0.04,0,0.55,0,6.5,140,0,0,211261.733,
"I3","H1","840","United States","21","MANUFACTURE OF PAPER AND PAPER PRODUCTS","484","Mexico",1997,1997,"CMT","AHS",0,0,0,0,0,140,0,0,250276.208,
"I3","H1","840","United States","21","MANUFACTURE OF PAPER AND PAPER PRODUCTS","484","Mexico",1998,1998,"CMT","AHS",1.55,1.7,1.48,0,10.2,141,0,0,293270.067,
"I3","H1","840","United States","21","MANUFACTURE OF PAPER AND PAPER PRODUCTS","484","Mexico",1999,1999,"CMT","AHS",0,0,0,0,0,134,0,0,317521.709,
"I3","H1","840","United States","21","MANUFACTURE OF PAPER AND PAPER PRODUCTS","484","Mexico",2000,2000,"CMT","AHS",0,0,0,0,0,128,0,0,385710.474,
"I3","H1","840","United States","21","MANUFACTURE OF PAPER AND PAPER PRODUCTS","484","Mexico",2001,2001,"CMT","AHS",0,0,0,0,0,128,0,0,416801.123,
"I3","H1","840","United States","22","PUBLISHING, PRINTING AND REPRODUCTION OF RECORDED ","484","Mexico",1996,1996,"CMT","AHS",0,0,0,0,0,52,0,0,260843.311,
"I3","H1","840","United States","22","PUBLISHING, PRINTING AND REPRODUCTION OF RECORDED ","484","Mexico",1997,1997,"CMT","AHS",0,0,0,0,0,51,0,0,306333.723,
"I3","H1","840","United States","22","PUBLISHING, PRINTING AND REPRODUCTION OF RECORDED ","484","Mexico",1998,1998,"CMT","AHS",1.12,1.45,1.43,0,4.8,53,0,0,342182.647,
"I3","H1","840","United States","22","PUBLISHING, PRINTING AND REPRODUCTION OF RECORDED ","484","Mexico",1999,1999,"CMT","AHS",0,0,0,0,0,53,0,0,366697.576,
"I3","H1","840","United States","22","PUBLISHING, PRINTING AND REPRODUCTION OF RECORDED ","484","Mexico",2000,2000,"CMT","AHS",0,0,0,0,0,51,0,0,351456.186,
"I3","H1","840","United States","22","PUBLISHING, PRINTING AND REPRODUCTION OF RECORDED ","484","Mexico",2001,2001,"CMT","AHS",0,0,0,0,0,49,0,0,347249.765,
"I3","H1","840","United States","23","MANUFACTURE OF COKE, REFINED PETROLEUM PRODUCTS AN","484","Mexico",1996,1996,"CMT","AHS",0.15,1.34,1.26,0,4.9,22,0,0,453027.891,
"I3","H1","840","United States","23","MANUFACTURE OF COKE, REFINED PETROLEUM PRODUCTS AN","484","Mexico",1997,1997,"CMT","AHS",0.09,0.99,1.01,0,4.2,24,0,0,335332.943,
"I3","H1","840","United States","23","MANUFACTURE OF COKE, REFINED PETROLEUM PRODUCTS AN","484","Mexico",1998,1998,"CMT","AHS",0.64,5.52,2.31,0,7,22,0,0,319273.532,
"I3","H1","840","United States","23","MANUFACTURE OF COKE, REFINED PETROLEUM PRODUCTS AN","484","Mexico",1999,1999,"CMT","AHS",0.12,0.87,0.8,0,2.8,19,0,0,450712.147,
"I3","H1","840","United States","23","MANUFACTURE OF COKE, REFINED PETROLEUM PRODUCTS AN","484","Mexico",2000,2000,"CMT","AHS",0.06,0.66,0.56,0,2.1,21,0,0,826689.106,
"I3","H1","840","United States","23","MANUFACTURE OF COKE, REFINED PETROLEUM PRODUCTS AN","484","Mexico",2001,2001,"CMT","AHS",0.05,0.43,0.37,0,1.4,21,0,0,725003.74,
"I3","H1","840","United States","24","MANUFACTURE OF CHEMICALS AND CHEMICAL PRODUCTS","484","Mexico",1996,1996,"CMT","AHS",0.66,0.64,2.8,0,30,1126,1,1,1826508.98,
"I3","H1","840","United States","24","MANUFACTURE OF CHEMICALS AND CHEMICAL PRODUCTS","484","Mexico",1997,1997,"CMT","AHS",0.66,0.66,3.06,0,17.7,1198,0,4,1949658.338,
"I3","H1","840","United States","24","MANUFACTURE OF CHEMICALS AND CHEMICAL PRODUCTS","484","Mexico",1998,1998,"CMT","AHS",3.76,3.22,3.98,0,16.3,1197,1,1,1941832.923,
"I3","H1","840","United States","24","MANUFACTURE OF CHEMICALS AND CHEMICAL PRODUCTS","484","Mexico",1999,1999,"CMT","AHS",0.2,0.14,1.31,0,8,1204,0,0,2034206.014,
"I3","H1","840","United States","24","MANUFACTURE OF CHEMICALS AND CHEMICAL PRODUCTS","484","Mexico",2000,2000,"CMT","AHS",0.15,0.1,0.99,0,6,1188,0,0,2419004.093,
"I3","H1","840","United States","24","MANUFACTURE OF CHEMICALS AND CHEMICAL PRODUCTS","484","Mexico",2001,2001,"CMT","AHS",0.1,0.06,0.67,0,4,1194,0,0,2387486.572,
"I3","H1","840","United States","25","MANUFACTURE OF RUBBER AND PLASTICS PRODUCTS","484","Mexico",1996,1996,"CMT","AHS",0.26,0.3,1.53,0,11.2,243,0,0,774336.177,
"I3","H1","840","United States","25","MANUFACTURE OF RUBBER AND PLASTICS PRODUCTS","484","Mexico",1997,1997,"CMT","AHS",0.19,0.25,1.22,0,9.6,239,0,0,943209.5,
"I3","H1","840","United States","25","MANUFACTURE OF RUBBER AND PLASTICS PRODUCTS","484","Mexico",1998,1998,"CMT","AHS",3.85,4.1,2.21,0,14,247,0,0,1091195.13,
"I3","H1","840","United States","25","MANUFACTURE OF RUBBER AND PLASTICS PRODUCTS","484","Mexico",1999,1999,"CMT","AHS",0.1,0.14,0.8,0,6.4,242,0,0,1266475.336,
"I3","H1","840","United States","25","MANUFACTURE OF RUBBER AND PLASTICS PRODUCTS","484","Mexico",2000,2000,"CMT","AHS",0.07,0.09,0.59,0,4.8,248,0,0,1399023.031,
"I3","H1","840","United States","25","MANUFACTURE OF RUBBER AND PLASTICS PRODUCTS","484","Mexico",2001,2001,"CMT","AHS",0.05,0.06,0.39,0,3.2,247,0,0,1398072.105,
"I3","H1","840","United States","26","MANUFACTURE OF OTHER NON-METALLIC MINERAL PRODUCTS","484","Mexico",1996,1996,"CMT","AHS",1.17,2.34,5.71,0,30.4,287,9,18,1001774.153,
"I3","H1","840","United States","26","MANUFACTURE OF OTHER NON-METALLIC MINERAL PRODUCTS","484","Mexico",1997,1997,"CMT","AHS",1.06,2.12,5.12,0,27.8,285,8,9,1124650.774,
"I3","H1","840","United States","26","MANUFACTURE OF OTHER NON-METALLIC MINERAL PRODUCTS","484","Mexico",1998,1998,"CMT","AHS",4.12,5.32,6.68,0,38,286,21,21,1311775.935,
"I3","H1","840","United States","26","MANUFACTURE OF OTHER NON-METALLIC MINERAL PRODUCTS","484","Mexico",1999,1999,"CMT","AHS",0.83,1.47,4.16,0,22.8,283,7,7,1494918.266,
"I3","H1","840","United States","26","MANUFACTURE OF OTHER NON-METALLIC MINERAL PRODUCTS","484","Mexico",2000,2000,"CMT","AHS",0.73,1.2,3.64,0,20.2,284,6,6,1637705.424,
"I3","H1","840","United States","26","MANUFACTURE OF OTHER NON-METALLIC MINERAL PRODUCTS","484","Mexico",2001,2001,"CMT","AHS",0.62,0.99,3.13,0,17.7,287,6,2,1633378.131,
"I3","H1","840","United States","27","MANUFACTURE OF BASIC METALS","484","Mexico",1996,1996,"CMT","AHS",1.9,2.06,2.28,0,12.6,397,0,0,2027779.778,
"I3","H1","840","United States","27","MANUFACTURE OF BASIC METALS","484","Mexico",1997,1997,"CMT","AHS",1.53,1.93,1.96,0,9.4,421,0,0,2227006.429,
"I3","H1","840","United States","27","MANUFACTURE OF BASIC METALS","484","Mexico",1998,1998,"CMT","AHS",3.1,2.74,1.95,0,15,402,0,0,2421600.322,
"I3","H1","840","United States","27","MANUFACTURE OF BASIC METALS","484","Mexico",1999,1999,"CMT","AHS",0.99,1.11,1.21,0,4.6,416,0,0,2208711.366,
"I3","H1","840","United States","27","MANUFACTURE OF BASIC METALS","484","Mexico",2000,2000,"CMT","AHS",0.67,0.78,0.91,0,3.4,442,0,0,2427604.444,
"I3","H1","840","United States","27","MANUFACTURE OF BASIC METALS","484","Mexico",2001,2001,"CMT","AHS",0.48,0.46,0.62,0,2.3,416,0,0,2141740.883,
"I3","H1","840","United States","28","MANUFACTURE OF FABRICATED METAL PRODUCTS, EXCEPT M","484","Mexico",1996,1996,"CMT","AHS",0.2,0.16,1.08,0,8.7,365,0,0,1154683.846,
"I3","H1","840","United States","28","MANUFACTURE OF FABRICATED METAL PRODUCTS, EXCEPT M","484","Mexico",1997,1997,"CMT","AHS",0.23,0.12,1.29,0,16.1,374,0,1,1365038.035,
