"VAR","Variable","COU","Country","ROW","Row sector (from:)","COL","Column sector (to:)","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C64","Post and telecommunications","C26","Other non-metallic mineral products","1995","1995","IDX","Index","0","Units",,,0.008,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C71","Renting of machinery and equipment","C23","Coke, refined petroleum products and nuclear fuel","1995","1995","IDX","Index","0","Units",,,0.005,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C50T52","Wholesale and retail trade; repairs","C21T22","Pulp, paper, paper products, printing and publishing","1995","1995","IDX","Index","0","Units",,,0.135,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C23","Coke, refined petroleum products and nuclear fuel","C28","Fabricated metal products","1995","1995","IDX","Index","0","Units",,,0.029,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C80","Education","C10T14","Mining and quarrying","1995","1995","IDX","Index","0","Units",,,0,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C27","Basic metals","C15T16","Food products, beverages and tobacco","1995","1995","IDX","Index","0","Units",,,0.008,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C21T22","Pulp, paper, paper products, printing and publishing","C17T19","Textiles, textile products, leather and footwear","1995","1995","IDX","Index","0","Units",,,0.041,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C20","Wood and products of wood and cork","C26","Other non-metallic mineral products","1995","1995","IDX","Index","0","Units",,,0.005,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C90T93","Other community, social and personal services","C27","Basic metals","1995","1995","IDX","Index","0","Units",,,0,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C28","Fabricated metal products","C01T05","Agriculture, hunting, forestry and fishing","1995","1995","IDX","Index","0","Units",,,0.007,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C35","Other transport equipment","C24","Chemicals and chemical products","1995","1995","IDX","Index","0","Units",,,0.001,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C45","Construction","C26","Other non-metallic mineral products","1995","1995","IDX","Index","0","Units",,,0.002,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C01T05","Agriculture, hunting, forestry and fishing","C25","Rubber and plastics products","1995","1995","IDX","Index","0","Units",,,0.012,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TOTAL","Total backward linkage","C21T22","Pulp, paper, paper products, printing and publishing","1995","1995","IDX","Index","0","Units",,,1.983,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C45","Construction","C20","Wood and products of wood and cork","1995","1995","IDX","Index","0","Units",,,0.001,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C95","Private households with employed persons","C21T22","Pulp, paper, paper products, printing and publishing","1995","1995","IDX","Index","0","Units",,,0,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C85","Health and social work","C27","Basic metals","1995","1995","IDX","Index","0","Units",,,0,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C70","Real estate activities","C27","Basic metals","1995","1995","IDX","Index","0","Units",,,0.014,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C01T05","Agriculture, hunting, forestry and fishing","C26","Other non-metallic mineral products","1995","1995","IDX","Index","0","Units",,,0.008,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C45","Construction","C25","Rubber and plastics products","1995","1995","IDX","Index","0","Units",,,0.002,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TOTAL","Total backward linkage","C24","Chemicals and chemical products","1995","1995","IDX","Index","0","Units",,,2.184,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C45","Construction","C28","Fabricated metal products","1995","1995","IDX","Index","0","Units",,,0.002,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C21T22","Pulp, paper, paper products, printing and publishing","C27","Basic metals","1995","1995","IDX","Index","0","Units",,,0.017,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C01T05","Agriculture, hunting, forestry and fishing","C20","Wood and products of wood and cork","1995","1995","IDX","Index","0","Units",,,0.294,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C01T05","Agriculture, hunting, forestry and fishing","C28","Fabricated metal products","1995","1995","IDX","Index","0","Units",,,0.005,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C27","Basic metals","C01T05","Agriculture, hunting, forestry and fishing","1995","1995","IDX","Index","0","Units",,,0.005,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C34","Motor vehicles, trailers and semi-trailers","C29","Machinery and equipment, nec ","1995","1995","IDX","Index","0","Units",,,0.011,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C80","Education","C01T05","Agriculture, hunting, forestry and fishing","1995","1995","IDX","Index","0","Units",,,0,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C23","Coke, refined petroleum products and nuclear fuel","C27","Basic metals","1995","1995","IDX","Index","0","Units",,,0.057,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TOTAL","Total backward linkage","C20","Wood and products of wood and cork","1995","1995","IDX","Index","0","Units",,,1.871,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C10T14","Mining and quarrying","C17T19","Textiles, textile products, leather and footwear","1995","1995","IDX","Index","0","Units",,,0.026,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C35","Other transport equipment","C23","Coke, refined petroleum products and nuclear fuel","1995","1995","IDX","Index","0","Units",,,0.001,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C27","Basic metals","C21T22","Pulp, paper, paper products, printing and publishing","1995","1995","IDX","Index","0","Units",,,0.008,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C34","Motor vehicles, trailers and semi-trailers","C30T33X","Computer, Electronic and optical equipment","1995","1995","IDX","Index","0","Units",,,0.013,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C75","Public administration and defence; compulsory social security","C21T22","Pulp, paper, paper products, printing and publishing","1995","1995","IDX","Index","0","Units",,,0.001,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C31","Electrical machinery and apparatus, nec","C21T22","Pulp, paper, paper products, printing and publishing","1995","1995","IDX","Index","0","Units",,,0.002,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C65T67","Financial intermediation","C26","Other non-metallic mineral products","1995","1995","IDX","Index","0","Units",,,0.041,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C70","Real estate activities","C17T19","Textiles, textile products, leather and footwear","1995","1995","IDX","Index","0","Units",,,0.028,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C50T52","Wholesale and retail trade; repairs","C17T19","Textiles, textile products, leather and footwear","1995","1995","IDX","Index","0","Units",,,0.262,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C21T22","Pulp, paper, paper products, printing and publishing","C30T33X","Computer, Electronic and optical equipment","1995","1995","IDX","Index","0","Units",,,0.08,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C27","Basic metals","C20","Wood and products of wood and cork","1995","1995","IDX","Index","0","Units",,,0.008,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TOTAL","Total backward linkage","C17T19","Textiles, textile products, leather and footwear","1995","1995","IDX","Index","0","Units",,,2.153,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C10T14","Mining and quarrying","C15T16","Food products, beverages and tobacco","1995","1995","IDX","Index","0","Units",,,0.032,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C60T63","Transport and storage","C29","Machinery and equipment, nec ","1995","1995","IDX","Index","0","Units",,,0.041,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C50T52","Wholesale and retail trade; repairs","C15T16","Food products, beverages and tobacco","1995","1995","IDX","Index","0","Units",,,0.184,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C15T16","Food products, beverages and tobacco","C24","Chemicals and chemical products","1995","1995","IDX","Index","0","Units",,,0.008,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C80","Education","C27","Basic metals","1995","1995","IDX","Index","0","Units",,,0,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C55","Hotels and restaurants","C24","Chemicals and chemical products","1995","1995","IDX","Index","0","Units",,,0.008,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C36T37","Manufacturing nec; recycling ","C26","Other non-metallic mineral products","1995","1995","IDX","Index","0","Units",,,0.003,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C50T52","Wholesale and retail trade; repairs","C29","Machinery and equipment, nec ","1995","1995","IDX","Index","0","Units",,,0.172,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C28","Fabricated metal products","C27","Basic metals","1995","1995","IDX","Index","0","Units",,,0.014,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C10T14","Mining and quarrying","C29","Machinery and equipment, nec ","1995","1995","IDX","Index","0","Units",,,0.065,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C35","Other transport equipment","C01T05","Agriculture, hunting, forestry and fishing","1995","1995","IDX","Index","0","Units",,,0.001,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C70","Real estate activities","C20","Wood and products of wood and cork","1995","1995","IDX","Index","0","Units",,,0.014,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C15T16","Food products, beverages and tobacco","C23","Coke, refined petroleum products and nuclear fuel","1995","1995","IDX","Index","0","Units",,,0.002,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C72","Computer and related activities","C15T16","Food products, beverages and tobacco","1995","1995","IDX","Index","0","Units",,,0.003,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C10T14","Mining and quarrying","C10T14","Mining and quarrying","1995","1995","IDX","Index","0","Units",,,1.042,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TOTAL","Total backward linkage","C15T16","Food products, beverages and tobacco","1995","1995","IDX","Index","0","Units",,,2.115,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C36T37","Manufacturing nec; recycling ","C20","Wood and products of wood and cork","1995","1995","IDX","Index","0","Units",,,0.002,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C23","Coke, refined petroleum products and nuclear fuel","C10T14","Mining and quarrying","1995","1995","IDX","Index","0","Units",,,0.013,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C72","Computer and related activities","C28","Fabricated metal products","1995","1995","IDX","Index","0","Units",,,0.003,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C34","Motor vehicles, trailers and semi-trailers","C21T22","Pulp, paper, paper products, printing and publishing","1995","1995","IDX","Index","0","Units",,,0.004,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C70","Real estate activities","C10T14","Mining and quarrying","1995","1995","IDX","Index","0","Units",,,0.005,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C50T52","Wholesale and retail trade; repairs","C28","Fabricated metal products","1995","1995","IDX","Index","0","Units",,,0.15,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TOTAL","Total backward linkage","C29","Machinery and equipment, nec ","1995","1995","IDX","Index","0","Units",,,2.314,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C10T14","Mining and quarrying","C28","Fabricated metal products","1995","1995","IDX","Index","0","Units",,,0.078,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C34","Motor vehicles, trailers and semi-trailers","C20","Wood and products of wood and cork","1995","1995","IDX","Index","0","Units",,,0.003,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C23","Coke, refined petroleum products and nuclear fuel","C15T16","Food products, beverages and tobacco","1995","1995","IDX","Index","0","Units",,,0.022,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C21T22","Pulp, paper, paper products, printing and publishing","C25","Rubber and plastics products","1995","1995","IDX","Index","0","Units",,,0.064,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C70","Real estate activities","C15T16","Food products, beverages and tobacco","1995","1995","IDX","Index","0","Units",,,0.02,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C65T67","Financial intermediation","C25","Rubber and plastics products","1995","1995","IDX","Index","0","Units",,,0.044,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C21T22","Pulp, paper, paper products, printing and publishing","C21T22","Pulp, paper, paper products, printing and publishing","1995","1995","IDX","Index","0","Units",,,1.422,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C60T63","Transport and storage","C28","Fabricated metal products","1995","1995","IDX","Index","0","Units",,,0.036,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C64","Post and telecommunications","C23","Coke, refined petroleum products and nuclear fuel","1995","1995","IDX","Index","0","Units",,,0.006,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C27","Basic metals","C29","Machinery and equipment, nec ","1995","1995","IDX","Index","0","Units",,,0.253,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TOTAL","Total backward linkage","C28","Fabricated metal products","1995","1995","IDX","Index","0","Units",,,2.27,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C10T14","Mining and quarrying","C27","Basic metals","1995","1995","IDX","Index","0","Units",,,0.197,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C34","Motor vehicles, trailers and semi-trailers","C17T19","Textiles, textile products, leather and footwear","1995","1995","IDX","Index","0","Units",,,0.007,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C72","Computer and related activities","C10T14","Mining and quarrying","1995","1995","IDX","Index","0","Units",,,0.001,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C34","Motor vehicles, trailers and semi-trailers","C28","Fabricated metal products","1995","1995","IDX","Index","0","Units",,,0.011,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C25","Rubber and plastics products","C01T05","Agriculture, hunting, forestry and fishing","1995","1995","IDX","Index","0","Units",,,0.01,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C30T33X","Computer, Electronic and optical equipment","C24","Chemicals and chemical products","1995","1995","IDX","Index","0","Units",,,0.008,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C35","Other transport equipment","C26","Other non-metallic mineral products","1995","1995","IDX","Index","0","Units",,,0,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C27","Basic metals","C30T33X","Computer, Electronic and optical equipment","1995","1995","IDX","Index","0","Units",,,0.115,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C28","Fabricated metal products","C24","Chemicals and chemical products","1995","1995","IDX","Index","0","Units",,,0.008,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C60T63","Transport and storage","C17T19","Textiles, textile products, leather and footwear","1995","1995","IDX","Index","0","Units",,,0.061,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C85","Health and social work","C29","Machinery and equipment, nec ","1995","1995","IDX","Index","0","Units",,,0,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C60T63","Transport and storage","C27","Basic metals","1995","1995","IDX","Index","0","Units",,,0.028,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C90T93","Other community, social and personal services","C24","Chemicals and chemical products","1995","1995","IDX","Index","0","Units",,,0.001,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C29","Machinery and equipment, nec ","C29","Machinery and equipment, nec ","1995","1995","IDX","Index","0","Units",,,1.124,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C26","Other non-metallic mineral products","C26","Other non-metallic mineral products","1995","1995","IDX","Index","0","Units",,,1.07,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C90T93","Other community, social and personal services","C10T14","Mining and quarrying","1995","1995","IDX","Index","0","Units",,,0.001,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C23","Coke, refined petroleum products and nuclear fuel","C01T05","Agriculture, hunting, forestry and fishing","1995","1995","IDX","Index","0","Units",,,0.021,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C72","Computer and related activities","C27","Basic metals","1995","1995","IDX","Index","0","Units",,,0.002,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TOTAL","Total backward linkage","C27","Basic metals","1995","1995","IDX","Index","0","Units",,,2.187,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C31","Electrical machinery and apparatus, nec","C25","Rubber and plastics products","1995","1995","IDX","Index","0","Units",,,0.006,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C40T41","Electricity, gas and water supply","C24","Chemicals and chemical products","1995","1995","IDX","Index","0","Units",,,0.016,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C31","Electrical machinery and apparatus, nec","C26","Other non-metallic mineral products","1995","1995","IDX","Index","0","Units",,,0.002,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C90T93","Other community, social and personal services","C01T05","Agriculture, hunting, forestry and fishing","1995","1995","IDX","Index","0","Units",,,0,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C50T52","Wholesale and retail trade; repairs","C27","Basic metals","1995","1995","IDX","Index","0","Units",,,0.141,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C30T33X","Computer, Electronic and optical equipment","C01T05","Agriculture, hunting, forestry and fishing","1995","1995","IDX","Index","0","Units",,,0.004,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C17T19","Textiles, textile products, leather and footwear","C27","Basic metals","1995","1995","IDX","Index","0","Units",,,0.012,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C72","Computer and related activities","C01T05","Agriculture, hunting, forestry and fishing","1995","1995","IDX","Index","0","Units",,,0.002,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C30T33X","Computer, Electronic and optical equipment","C23","Coke, refined petroleum products and nuclear fuel","1995","1995","IDX","Index","0","Units",,,0.006,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C17T19","Textiles, textile products, leather and footwear","C10T14","Mining and quarrying","1995","1995","IDX","Index","0","Units",,,0.001,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C40T41","Electricity, gas and water supply","C23","Coke, refined petroleum products and nuclear fuel","1995","1995","IDX","Index","0","Units",,,0.007,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C25","Rubber and plastics products","C10T14","Mining and quarrying","1995","1995","IDX","Index","0","Units",,,0.002,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C29","Machinery and equipment, nec ","C30T33X","Computer, Electronic and optical equipment","1995","1995","IDX","Index","0","Units",,,0.038,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C36T37","Manufacturing nec; recycling ","C17T19","Textiles, textile products, leather and footwear","1995","1995","IDX","Index","0","Units",,,0.011,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C36T37","Manufacturing nec; recycling ","C28","Fabricated metal products","1995","1995","IDX","Index","0","Units",,,0.008,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C60T63","Transport and storage","C10T14","Mining and quarrying","1995","1995","IDX","Index","0","Units",,,0.013,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C29","Machinery and equipment, nec ","C21T22","Pulp, paper, paper products, printing and publishing","1995","1995","IDX","Index","0","Units",,,0.004,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C15T16","Food products, beverages and tobacco","C30T33X","Computer, Electronic and optical equipment","1995","1995","IDX","Index","0","Units",,,0.005,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C36T37","Manufacturing nec; recycling ","C15T16","Food products, beverages and tobacco","1995","1995","IDX","Index","0","Units",,,0.002,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C24","Chemicals and chemical products","C20","Wood and products of wood and cork","1995","1995","IDX","Index","0","Units",,,0.046,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C35","Other transport equipment","C25","Rubber and plastics products","1995","1995","IDX","Index","0","Units",,,0.001,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C71","Renting of machinery and equipment","C20","Wood and products of wood and cork","1995","1995","IDX","Index","0","Units",,,0.001,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C29","Machinery and equipment, nec ","C27","Basic metals","1995","1995","IDX","Index","0","Units",,,0.009,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C36T37","Manufacturing nec; recycling ","C10T14","Mining and quarrying","1995","1995","IDX","Index","0","Units",,,0.001,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C24","Chemicals and chemical products","C21T22","Pulp, paper, paper products, printing and publishing","1995","1995","IDX","Index","0","Units",,,0.099,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C71","Renting of machinery and equipment","C21T22","Pulp, paper, paper products, printing and publishing","1995","1995","IDX","Index","0","Units",,,0.003,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C29","Machinery and equipment, nec ","C28","Fabricated metal products","1995","1995","IDX","Index","0","Units",,,0.026,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C85","Health and social work","C21T22","Pulp, paper, paper products, printing and publishing","1995","1995","IDX","Index","0","Units",,,0,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C71","Renting of machinery and equipment","C17T19","Textiles, textile products, leather and footwear","1995","1995","IDX","Index","0","Units",,,0.002,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C35","Other transport equipment","C21T22","Pulp, paper, paper products, printing and publishing","1995","1995","IDX","Index","0","Units",,,0,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C17T19","Textiles, textile products, leather and footwear","C15T16","Food products, beverages and tobacco","1995","1995","IDX","Index","0","Units",,,0.009,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C36T37","Manufacturing nec; recycling ","C29","Machinery and equipment, nec ","1995","1995","IDX","Index","0","Units",,,0.008,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C60T63","Transport and storage","C15T16","Food products, beverages and tobacco","1995","1995","IDX","Index","0","Units",,,0.041,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C29","Machinery and equipment, nec ","C20","Wood and products of wood and cork","1995","1995","IDX","Index","0","Units",,,0.005,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C55","Hotels and restaurants","C25","Rubber and plastics products","1995","1995","IDX","Index","0","Units",,,0.008,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C85","Health and social work","C20","Wood and products of wood and cork","1995","1995","IDX","Index","0","Units",,,0,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C15T16","Food products, beverages and tobacco","C21T22","Pulp, paper, paper products, printing and publishing","1995","1995","IDX","Index","0","Units",,,0.006,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C55","Hotels and restaurants","C21T22","Pulp, paper, paper products, printing and publishing","1995","1995","IDX","Index","0","Units",,,0.004,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C29","Machinery and equipment, nec ","C17T19","Textiles, textile products, leather and footwear","1995","1995","IDX","Index","0","Units",,,0.006,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C85","Health and social work","C17T19","Textiles, textile products, leather and footwear","1995","1995","IDX","Index","0","Units",,,0,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C24","Chemicals and chemical products","C30T33X","Computer, Electronic and optical equipment","1995","1995","IDX","Index","0","Units",,,0.116,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C25","Rubber and plastics products","C24","Chemicals and chemical products","1995","1995","IDX","Index","0","Units",,,0.013,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C29","Machinery and equipment, nec ","C15T16","Food products, beverages and tobacco","1995","1995","IDX","Index","0","Units",,,0.003,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C55","Hotels and restaurants","C20","Wood and products of wood and cork","1995","1995","IDX","Index","0","Units",,,0.003,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C80","Education","C26","Other non-metallic mineral products","1995","1995","IDX","Index","0","Units",,,0,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C60T63","Transport and storage","C01T05","Agriculture, hunting, forestry and fishing","1995","1995","IDX","Index","0","Units",,,0.024,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C65T67","Financial intermediation","C27","Basic metals","1995","1995","IDX","Index","0","Units",,,0.043,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C17T19","Textiles, textile products, leather and footwear","C01T05","Agriculture, hunting, forestry and fishing","1995","1995","IDX","Index","0","Units",,,0.005,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C72","Computer and related activities","C24","Chemicals and chemical products","1995","1995","IDX","Index","0","Units",,,0.003,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C28","Fabricated metal products","C25","Rubber and plastics products","1995","1995","IDX","Index","0","Units",,,0.023,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C28","Fabricated metal products","C26","Other non-metallic mineral products","1995","1995","IDX","Index","0","Units",,,0.007,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C75","Public administration and defence; compulsory social security","C01T05","Agriculture, hunting, forestry and fishing","1995","1995","IDX","Index","0","Units",,,0,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C25","Rubber and plastics products","C23","Coke, refined petroleum products and nuclear fuel","1995","1995","IDX","Index","0","Units",,,0.007,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C36T37","Manufacturing nec; recycling ","C27","Basic metals","1995","1995","IDX","Index","0","Units",,,0.004,,
"LEONTFT","Leontief inverse matrix (total)","MEX","Mexico","TTL_C24","Chemicals and chemical products","C29","Machinery and equipment, nec ","1995","1995","IDX","Index","0","Units",,,0.108,,
